,Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
94,7415,6,2004,3,3.0,839.0,5,864,729,3.0,3,8,398.0,3.0,0,193000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
95,11218,6,1992,4,4.0,1055.0,5,1055,790,2.0,4,8,462.0,3.0,0,189000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
96,8480,5,1950,3,3.0,832.0,3,832,384,1.0,3,8,336.0,3.0,0,118500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
97,3180,6,2005,4,4.0,600.0,5,600,600,3.0,4,8,480.0,3.0,0,165000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
98,14333,8,2007,4,4.0,2108.0,5,2122,0,3.0,4,8,938.0,3.0,0,345474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
99,3600,5,2005,3,3.0,687.0,4,687,671,1.0,4,8,336.0,3.0,0,124500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100,10012,4,1972,3,4.0,1138.0,3,1181,0,3.0,3,8,588.0,3.0,0,137500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
101,14311,8,1996,4,4.0,1236.0,5,1236,1104,3.0,4,8,787.0,3.0,0,306000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
102,5870,6,2000,3,3.0,554.0,5,736,554,1.0,3,8,200.0,2.0,0,106900,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
103,9246,5,1973,3,3.0,1656.0,3,1656,0,2.0,3,8,506.0,3.0,0,135000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
104,13265,8,2002,4,4.0,1568.0,5,1689,0,3.0,4,8,857.0,3.0,0,271000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
105,6960,4,1970,3,3.0,864.0,3,864,0,1.0,4,8,660.0,3.0,0,120500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
106,10800,5,1960,3,3.0,1248.0,5,1248,0,2.0,3,8,286.0,3.0,0,151500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
107,1894,4,1970,3,3.0,546.0,3,546,546,1.0,3,8,286.0,3.0,0,71000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
108,6780,6,1982,3,3.0,520.0,4,520,0,2.0,3,8,0.0,0.0,0,84500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
109,9675,7,2005,4,4.0,1113.0,5,1113,858,2.0,4,8,689.0,3.0,0,253000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
110,57200,5,1950,3,3.0,747.0,3,1687,0,2.0,3,7,572.0,3.0,0,160000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
111,10659,5,1961,3,3.0,1050.0,3,1050,0,2.0,3,8,368.0,3.0,0,136500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
112,8400,2,1950,3,3.0,290.0,3,438,0,1.0,2,8,246.0,3.0,0,60000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
113,6845,4,1955,3,0.0,0.0,3,1152,0,2.0,3,8,0.0,0.0,0,82500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
114,8000,5,1960,3,3.0,1377.0,3,1377,0,2.0,3,8,351.0,3.0,0,156500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
115,8969,6,1950,3,3.0,644.0,5,672,644,2.0,3,8,369.0,3.0,0,145000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
116,11375,6,1995,3,3.0,967.0,3,1299,0,1.0,4,8,494.0,3.0,0,150000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
117,3760,8,1980,4,4.0,1235.0,4,1235,0,2.0,3,8,484.0,3.0,0,214000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
118,5100,8,1996,3,3.0,588.0,2,833,833,1.0,4,8,228.0,3.0,0,161000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
119,7777,6,1996,4,5.0,1491.0,5,1491,0,2.0,3,8,571.0,3.0,0,178000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
120,11841,6,1990,3,4.0,816.0,3,816,0,2.0,3,8,0.0,0.0,0,118500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
121,10261,6,2000,3,4.0,936.0,5,962,830,3.0,3,8,451.0,3.0,0,186500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
122,15635,4,1954,3,0.0,0.0,3,1383,0,1.0,3,5,498.0,2.0,0,122000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
123,12444,8,2008,5,5.0,1932.0,5,1932,0,3.0,5,8,774.0,3.0,0,394617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
124,9600,5,1969,3,4.0,1288.0,3,1336,0,2.0,3,8,502.0,3.0,0,163000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
125,8000,5,1961,3,3.0,1800.0,5,1800,0,2.0,3,8,0.0,0.0,0,141000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
126,11422,8,2008,4,5.0,1838.0,5,1838,0,3.0,4,8,524.0,3.0,0,272500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
127,5105,7,2004,4,4.0,551.0,5,551,551,2.0,4,8,480.0,3.0,0,148800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
128,8685,7,1998,3,4.0,1425.0,5,1425,0,3.0,3,8,591.0,3.0,0,193000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
129,9364,6,1969,3,3.0,663.0,3,663,689,1.0,3,8,299.0,3.0,0,158000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
130,9150,6,1962,3,4.0,1099.0,4,1431,0,1.0,3,8,296.0,3.0,0,165000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
131,4500,6,1998,3,5.0,1237.0,5,1337,0,3.0,3,8,405.0,3.0,0,153500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
132,10200,8,2007,4,4.0,1578.0,5,1602,0,3.0,4,8,810.0,3.0,0,293200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
133,14230,8,2007,4,4.0,1566.0,5,1600,0,2.0,4,8,890.0,3.0,0,256300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
134,4456,4,2008,3,3.0,736.0,4,736,716,2.0,3,8,0.0,0.0,0,113000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
135,10800,5,1950,3,3.0,1120.0,5,1130,0,2.0,3,8,720.0,3.0,0,120000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
136,19690,6,1966,4,4.0,697.0,3,1575,626,2.0,4,8,432.0,4.0,738,274970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
137,10573,6,1961,3,3.0,1453.0,5,1453,0,3.0,3,8,530.0,3.0,0,187500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
138,12198,5,1975,3,3.0,1204.0,3,1411,0,1.0,3,8,310.0,3.0,0,130000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
